week_number,area_reported,cases_reported,disease,Region,Population,incidence_per_100k,lower_threshold,upper_threshold,outbreak_threshold,risk_level
43,Gampaha,1,Dysentery,Gampaha,2436142,0.04104851030851239,0.0,0.13140642503886504,0.20597645118902064,Normal
43,Hambantota,0,Dysentery,Hambantota,837889,0.0,0.0,0.1603972618550357,0.24964502226610374,Normal
43,Jaffna,1,Dysentery,Jaffna,594751,0.16813759035293763,0.0,0.39062874603642456,0.5904859953262468,Normal
43,Kalmunai,0,Dysentery,Kalmunai,52798,0.0,0.0,3.619375203727471,5.7089721815897425,Normal
43,Kalutara,2,Dysentery,Kalutara,1305784,0.1531646887999853,0.0,0.13860505357343197,0.21830061145456192,Warning
43,Kandy,0,Dysentery,Kandy,1461895,0.0,0.0,0.10103289087393189,0.16523266182738122,Normal
43,Kegalle,2,Dysentery,Kegalle,870476,0.22975935005675058,0.0,0.2983728125670497,0.4774475010661711,Normal
43,Kilinochchi,0,Dysentery,Kilinochchi,123756,0.0,0.0,0.7088035855644657,1.1534397150677487,Normal
43,Kurunegala,3,Dysentery,Kurunegala,1768156,0.16966828718732962,0.0010249373527276284,0.21867374221035302,0.3274981446391657,Normal
43,Mannar,0,Dysentery,Mannar,172312,0.0,0.0,0.8232922102198853,1.4122152796682899,Normal
43,Matale,0,Dysentery,Matale,526870,0.0,0.0,0.2734278698085139,0.46290567749398187,Normal
43,Matara,0,Dysentery,Matara,671418,0.0,0.0,0.1601078791758683,0.26293171404321575,Normal
43,Monaragala,1,Dysentery,Monaragala,527585,0.18954291725503947,0.0,0.30649439775969956,0.4854118319823533,Normal
43,Mullaitivu,0,Dysentery,Mullaitivu,136710,0.0,0.0,0.5193679204653832,0.8840006631541137,Normal
43,Nuwara Eliya,0,Dysentery,Nuwara Eliya,725280,0.0,0.0,0.6979024411790662,1.0749738823411628,Normal
43,Polonnaruwa,1,Dysentery,Polonnaruwa,447530,0.22344870734922798,0.0,0.23184613934708365,0.36056210607144673,Normal
43,Puttalam,3,Dysentery,Puttalam,818816,0.36638267938095986,0.0,0.24621809202003359,0.4008405141948272,Warning
43,Ratnapura,3,Dysentery,Ratnapura,1145423,0.26191197487740336,0.07394248078540822,0.3491460940165511,0.4867479006321226,Normal
43,Trincomalee,1,Dysentery,Trincomalee,442745,0.22586364611683926,0.0,0.21459021877615977,0.34230980443045833,Warning
43,Vavuniya,0,Dysentery,Vavuniya,122619,0.0,0.0,0.8993984542089735,1.4851298709968421,Normal
44,Ampara,0,Dysentery,Ampara,744551,0.0,0.0,0.21664068022296257,0.3273837740533827,Normal
44,Anuradhapura,2,Dysentery,Anuradhapura,960080,0.20831597366886093,0.0,0.26004980454721865,0.4039233930098802,Normal
44,Badulla,2,Dysentery,Badulla,872307,0.22927707790949747,0.0,0.2030811009333332,0.31797871036301356,Warning
44,Batticaloa,0,Dysentery,Batticaloa,595918,0.0,0.04546648792177449,0.7096709638752847,1.04177320185204,Below Expected
44,Colombo,4,Dysentery,Colombo,2375415,0.1683916284101936,0.0,0.10771529450315195,0.17414225704034297,Warning
44,Galle,1,Dysentery,Galle,1097372,0.09112680112122416,0.0,0.31311851162715504,0.47202243674146915,Normal
44,Gampaha,5,Dysentery,Gampaha,2436142,0.20524255154256196,0.0,0.13140642503886504,0.20597645118902064,Warning
44,Hambantota,1,Dysentery,Hambantota,837889,0.11934755080923606,0.0,0.1603972618550357,0.24964502226610374,Normal
44,Jaffna,0,Dysentery,Jaffna,594751,0.0,0.0,0.39062874603642456,0.5904859953262468,Normal
44,Kalmunai,1,Dysentery,Kalmunai,52798,1.8940111367854844,0.0,3.619375203727471,5.7089721815897425,Normal
44,Kalutara,1,Dysentery,Kalutara,1305784,0.07658234439999265,0.0,0.13860505357343197,0.21830061145456192,Normal
44,Kandy,0,Dysentery,Kandy,1461895,0.0,0.0,0.10103289087393189,0.16523266182738122,Normal
44,Kegalle,3,Dysentery,Kegalle,870476,0.34463902508512584,0.0,0.2983728125670497,0.4774475010661711,Warning
44,Kilinochchi,0,Dysentery,Kilinochchi,123756,0.0,0.0,0.7088035855644657,1.1534397150677487,Normal
44,Kurunegala,4,Dysentery,Kurunegala,1768156,0.22622438291643948,0.0010249373527276284,0.21867374221035302,0.3274981446391657,Warning
44,Mannar,0,Dysentery,Mannar,172312,0.0,0.0,0.8232922102198853,1.4122152796682899,Normal
44,Matale,1,Dysentery,Matale,526870,0.18980014045210392,0.0,0.2734278698085139,0.46290567749398187,Normal
44,Matara,1,Dysentery,Matara,671418,0.14893851520215423,0.0,0.1601078791758683,0.26293171404321575,Normal
44,Monaragala,0,Dysentery,Monaragala,527585,0.0,0.0,0.30649439775969956,0.4854118319823533,Normal
44,Mullaitivu,0,Dysentery,Mullaitivu,136710,0.0,0.0,0.5193679204653832,0.8840006631541137,Normal
44,Nuwara Eliya,0,Dysentery,Nuwara Eliya,725280,0.0,0.0,0.6979024411790662,1.0749738823411628,Normal
44,Polonnaruwa,0,Dysentery,Polonnaruwa,447530,0.0,0.0,0.23184613934708365,0.36056210607144673,Normal
44,Puttalam,5,Dysentery,Puttalam,818816,0.6106377989682664,0.0,0.24621809202003359,0.4008405141948272,High Risk
44,Ratnapura,3,Dysentery,Ratnapura,1145423,0.26191197487740336,0.07394248078540822,0.3491460940165511,0.4867479006321226,Normal
44,Trincomalee,0,Dysentery,Trincomalee,442745,0.0,0.0,0.21459021877615977,0.34230980443045833,Normal
44,Vavuniya,1,Dysentery,Vavuniya,122619,0.8155342972948728,0.0,0.8993984542089735,1.4851298709968421,Normal
45,Ampara,0,Dysentery,Ampara,744551,0.0,0.0,0.21664068022296257,0.3273837740533827,Normal
45,Anuradhapura,1,Dysentery,Anuradhapura,960080,0.10415798683443046,0.0,0.26004980454721865,0.4039233930098802,Normal
45,Badulla,0,Dysentery,Badulla,872307,0.0,0.0,0.2030811009333332,0.31797871036301356,Normal
45,Batticaloa,0,Dysentery,Batticaloa,595918,0.0,0.04546648792177449,0.7096709638752847,1.04177320185204,Below Expected
45,Colombo,0,Dysentery,Colombo,2375415,0.0,0.0,0.10771529450315195,0.17414225704034297,Normal
45,Galle,4,Dysentery,Galle,1097372,0.36450720448489665,0.0,0.31311851162715504,0.47202243674146915,Warning
45,Gampaha,3,Dysentery,Gampaha,2436142,0.12314553092553718,0.0,0.13140642503886504,0.20597645118902064,Normal
45,Hambantota,0,Dysentery,Hambantota,837889,0.0,0.0,0.1603972618550357,0.24964502226610374,Normal
45,Jaffna,1,Dysentery,Jaffna,594751,0.16813759035293763,0.0,0.39062874603642456,0.5904859953262468,Normal
45,Kalmunai,2,Dysentery,Kalmunai,52798,3.7880222735709688,0.0,3.619375203727471,5.7089721815897425,Warning
45,Kalutara,3,Dysentery,Kalutara,1305784,0.22974703319997794,0.0,0.13860505357343197,0.21830061145456192,High Risk
45,Kandy,0,Dysentery,Kandy,1461895,0.0,0.0,0.10103289087393189,0.16523266182738122,Normal
45,Kegalle,5,Dysentery,Kegalle,870476,0.5743983751418764,0.0,0.2983728125670497,0.4774475010661711,High Risk
45,Kilinochchi,0,Dysentery,Kilinochchi,123756,0.0,0.0,0.7088035855644657,1.1534397150677487,Normal
45,Kurunegala,8,Dysentery,Kurunegala,1768156,0.45244876583287896,0.0010249373527276284,0.21867374221035302,0.3274981446391657,High Risk
45,Mannar,0,Dysentery,Mannar,172312,0.0,0.0,0.8232922102198853,1.4122152796682899,Normal
45,Matale,2,Dysentery,Matale,526870,0.37960028090420783,0.0,0.2734278698085139,0.46290567749398187,Warning
45,Matara,1,Dysentery,Matara,671418,0.14893851520215423,0.0,0.1601078791758683,0.26293171404321575,Normal
45,Monaragala,0,Dysentery,Monaragala,527585,0.0,0.0,0.30649439775969956,0.4854118319823533,Normal
45,Mullaitivu,0,Dysentery,Mullaitivu,136710,0.0,0.0,0.5193679204653832,0.8840006631541137,Normal
45,Nuwara Eliya,1,Dysentery,Nuwara Eliya,725280,0.13787778513125964,0.0,0.6979024411790662,1.0749738823411628,Normal
45,Polonnaruwa,0,Dysentery,Polonnaruwa,447530,0.0,0.0,0.23184613934708365,0.36056210607144673,Normal
45,Puttalam,0,Dysentery,Puttalam,818816,0.0,0.0,0.24621809202003359,0.4008405141948272,Normal
45,Ratnapura,6,Dysentery,Ratnapura,1145423,0.5238239497548067,0.07394248078540822,0.3491460940165511,0.4867479006321226,High Risk
45,Trincomalee,0,Dysentery,Trincomalee,442745,0.0,0.0,0.21459021877615977,0.34230980443045833,Normal
45,Vavuniya,0,Dysentery,Vavuniya,122619,0.0,0.0,0.8993984542089735,1.4851298709968421,Normal
46,Ampara,0,Dysentery,Ampara,744551,0.0,0.0,0.21664068022296257,0.3273837740533827,Normal
46,Anuradhapura,2,Dysentery,Anuradhapura,960080,0.20831597366886093,0.0,0.26004980454721865,0.4039233930098802,Normal
46,Badulla,0,Dysentery,Badulla,872307,0.0,0.0,0.2030811009333332,0.31797871036301356,Normal
46,Batticaloa,6,Dysentery,Batticaloa,595918,1.0068499357294125,0.04546648792177449,0.7096709638752847,1.04177320185204,Warning
46,Colombo,1,Dysentery,Colombo,2375415,0.0420979071025484,0.0,0.10771529450315195,0.17414225704034297,Normal
46,Galle,7,Dysentery,Galle,1097372,0.6378876078485691,0.0,0.31311851162715504,0.47202243674146915,High Risk
46,Gampaha,1,Dysentery,Gampaha,2436142,0.04104851030851239,0.0,0.13140642503886504,0.20597645118902064,Normal
46,Hambantota,0,Dysentery,Hambantota,837889,0.0,0.0,0.1603972618550357,0.24964502226610374,Normal
46,Jaffna,2,Dysentery,Jaffna,594751,0.33627518070587525,0.0,0.39062874603642456,0.5904859953262468,Normal
46,Kalmunai,1,Dysentery,Kalmunai,52798,1.8940111367854844,0.0,3.619375203727471,5.7089721815897425,Normal
46,Kalutara,0,Dysentery,Kalutara,1305784,0.0,0.0,0.13860505357343197,0.21830061145456192,Normal
46,Kandy,0,Dysentery,Kandy,1461895,0.0,0.0,0.10103289087393189,0.16523266182738122,Normal
46,Kegalle,2,Dysentery,Kegalle,870476,0.22975935005675058,0.0,0.2983728125670497,0.4774475010661711,Normal
46,Kilinochchi,0,Dysentery,Kilinochchi,123756,0.0,0.0,0.7088035855644657,1.1534397150677487,Normal
46,Kurunegala,7,Dysentery,Kurunegala,1768156,0.3958926701037691,0.0010249373527276284,0.21867374221035302,0.3274981446391657,High Risk
46,Mannar,0,Dysentery,Mannar,172312,0.0,0.0,0.8232922102198853,1.4122152796682899,Normal
46,Matale,2,Dysentery,Matale,526870,0.37960028090420783,0.0,0.2734278698085139,0.46290567749398187,Warning
46,Matara,2,Dysentery,Matara,671418,0.29787703040430846,0.0,0.1601078791758683,0.26293171404321575,High Risk
46,Monaragala,0,Dysentery,Monaragala,527585,0.0,0.0,0.30649439775969956,0.4854118319823533,Normal
46,Mullaitivu,0,Dysentery,Mullaitivu,136710,0.0,0.0,0.5193679204653832,0.8840006631541137,Normal
46,Nuwara Eliya,0,Dysentery,Nuwara Eliya,725280,0.0,0.0,0.6979024411790662,1.0749738823411628,Normal
46,Polonnaruwa,1,Dysentery,Polonnaruwa,447530,0.22344870734922798,0.0,0.23184613934708365,0.36056210607144673,Normal
46,Puttalam,2,Dysentery,Puttalam,818816,0.24425511958730656,0.0,0.24621809202003359,0.4008405141948272,Normal
46,Ratnapura,5,Dysentery,Ratnapura,1145423,0.4365199581290056,0.07394248078540822,0.3491460940165511,0.4867479006321226,Warning
46,Trincomalee,0,Dysentery,Trincomalee,442745,0.0,0.0,0.21459021877615977,0.34230980443045833,Normal
46,Vavuniya,0,Dysentery,Vavuniya,122619,0.0,0.0,0.8993984542089735,1.4851298709968421,Normal
47,Ampara,0,Dysentery,Ampara,744551,0.0,0.0,0.21664068022296257,0.3273837740533827,Normal
47,Anuradhapura,2,Dysentery,Anuradhapura,960080,0.20831597366886093,0.0,0.26004980454721865,0.4039233930098802,Normal
47,Badulla,1,Dysentery,Badulla,872307,0.11463853895474874,0.0,0.2030811009333332,0.31797871036301356,Normal
47,Batticaloa,0,Dysentery,Batticaloa,595918,0.0,0.04546648792177449,0.7096709638752847,1.04177320185204,Below Expected
47,Colombo,1,Dysentery,Colombo,2375415,0.0420979071025484,0.0,0.10771529450315195,0.17414225704034297,Normal
47,Galle,0,Dysentery,Galle,1097372,0.0,0.0,0.31311851162715504,0.47202243674146915,Normal
47,Gampaha,0,Dysentery,Gampaha,2436142,0.0,0.0,0.13140642503886504,0.20597645118902064,Normal
47,Hambantota,0,Dysentery,Hambantota,837889,0.0,0.0,0.1603972618550357,0.24964502226610374,Normal
47,Jaffna,0,Dysentery,Jaffna,594751,0.0,0.0,0.39062874603642456,0.5904859953262468,Normal
47,Kalmunai,3,Dysentery,Kalmunai,52798,5.682033410356453,0.0,3.619375203727471,5.7089721815897425,Warning
47,Kalutara,0,Dysentery,Kalutara,1305784,0.0,0.0,0.13860505357343197,0.21830061145456192,Normal
47,Kandy,1,Dysentery,Kandy,1461895,0.06840436556661046,0.0,0.10103289087393189,0.16523266182738122,Normal
47,Kegalle,2,Dysentery,Kegalle,870476,0.22975935005675058,0.0,0.2983728125670497,0.4774475010661711,Normal
47,Kilinochchi,0,Dysentery,Kilinochchi,123756,0.0,0.0,0.7088035855644657,1.1534397150677487,Normal
47,Kurunegala,5,Dysentery,Kurunegala,1768156,0.2827804786455494,0.0010249373527276284,0.21867374221035302,0.3274981446391657,Warning
47,Mannar,4,Dysentery,Mannar,172312,2.3213705371651425,0.0,0.8232922102198853,1.4122152796682899,High Risk
47,Matale,0,Dysentery,Matale,526870,0.0,0.0,0.2734278698085139,0.46290567749398187,Normal
47,Matara,1,Dysentery,Matara,671418,0.14893851520215423,0.0,0.1601078791758683,0.26293171404321575,Normal
47,Monaragala,2,Dysentery,Monaragala,527585,0.37908583451007893,0.0,0.30649439775969956,0.4854118319823533,Warning
47,Mullaitivu,0,Dysentery,Mullaitivu,136710,0.0,0.0,0.5193679204653832,0.8840006631541137,Normal
47,Nuwara Eliya,0,Dysentery,Nuwara Eliya,725280,0.0,0.0,0.6979024411790662,1.0749738823411628,Normal
47,Polonnaruwa,0,Dysentery,Polonnaruwa,447530,0.0,0.0,0.23184613934708365,0.36056210607144673,Normal
47,Puttalam,4,Dysentery,Puttalam,818816,0.4885102391746131,0.0,0.24621809202003359,0.4008405141948272,High Risk
47,Ratnapura,1,Dysentery,Ratnapura,1145423,0.08730399162580112,0.07394248078540822,0.3491460940165511,0.4867479006321226,Normal
47,Trincomalee,0,Dysentery,Trincomalee,442745,0.0,0.0,0.21459021877615977,0.34230980443045833,Normal
47,Vavuniya,1,Dysentery,Vavuniya,122619,0.8155342972948728,0.0,0.8993984542089735,1.4851298709968421,Normal
48,Ampara,1,Dysentery,Ampara,744551,0.1343091339612733,0.0,0.21664068022296257,0.3273837740533827,Normal
48,Anuradhapura,3,Dysentery,Anuradhapura,960080,0.3124739605032914,0.0,0.26004980454721865,0.4039233930098802,Warning
48,Badulla,2,Dysentery,Badulla,872307,0.22927707790949747,0.0,0.2030811009333332,0.31797871036301356,Warning
48,Batticaloa,0,Dysentery,Batticaloa,595918,0.0,0.04546648792177449,0.7096709638752847,1.04177320185204,Below Expected
48,Colombo,2,Dysentery,Colombo,2375415,0.0841958142050968,0.0,0.10771529450315195,0.17414225704034297,Normal
48,Galle,5,Dysentery,Galle,1097372,0.4556340056061208,0.0,0.31311851162715504,0.47202243674146915,Warning
48,Gampaha,3,Dysentery,Gampaha,2436142,0.12314553092553718,0.0,0.13140642503886504,0.20597645118902064,Normal
48,Hambantota,2,Dysentery,Hambantota,837889,0.23869510161847213,0.0,0.1603972618550357,0.24964502226610374,Warning
48,Jaffna,0,Dysentery,Jaffna,594751,0.0,0.0,0.39062874603642456,0.5904859953262468,Normal
48,Kalmunai,4,Dysentery,Kalmunai,52798,7.5760445471419375,0.0,3.619375203727471,5.7089721815897425,High Risk
48,Kalutara,1,Dysentery,Kalutara,1305784,0.07658234439999265,0.0,0.13860505357343197,0.21830061145456192,Normal
48,Kandy,1,Dysentery,Kandy,1461895,0.06840436556661046,0.0,0.10103289087393189,0.16523266182738122,Normal
48,Kegalle,3,Dysentery,Kegalle,870476,0.34463902508512584,0.0,0.2983728125670497,0.4774475010661711,Warning
48,Kilinochchi,0,Dysentery,Kilinochchi,123756,0.0,0.0,0.7088035855644657,1.1534397150677487,Normal
48,Kurunegala,5,Dysentery,Kurunegala,1768156,0.2827804786455494,0.0010249373527276284,0.21867374221035302,0.3274981446391657,Warning
48,Mannar,5,Dysentery,Mannar,172312,2.9017131714564277,0.0,0.8232922102198853,1.4122152796682899,High Risk
48,Matale,0,Dysentery,Matale,526870,0.0,0.0,0.2734278698085139,0.46290567749398187,Normal
48,Matara,2,Dysentery,Matara,671418,0.29787703040430846,0.0,0.1601078791758683,0.26293171404321575,High Risk
48,Monaragala,2,Dysentery,Monaragala,527585,0.37908583451007893,0.0,0.30649439775969956,0.4854118319823533,Warning
48,Mullaitivu,0,Dysentery,Mullaitivu,136710,0.0,0.0,0.5193679204653832,0.8840006631541137,Normal
48,Nuwara Eliya,0,Dysentery,Nuwara Eliya,725280,0.0,0.0,0.6979024411790662,1.0749738823411628,Normal
48,Polonnaruwa,1,Dysentery,Polonnaruwa,447530,0.22344870734922798,0.0,0.23184613934708365,0.36056210607144673,Normal
48,Puttalam,3,Dysentery,Puttalam,818816,0.36638267938095986,0.0,0.24621809202003359,0.4008405141948272,Warning
48,Ratnapura,1,Dysentery,Ratnapura,1145423,0.08730399162580112,0.07394248078540822,0.3491460940165511,0.4867479006321226,Normal
48,Trincomalee,1,Dysentery,Trincomalee,442745,0.22586364611683926,0.0,0.21459021877615977,0.34230980443045833,Warning
48,Vavuniya,1,Dysentery,Vavuniya,122619,0.8155342972948728,0.0,0.8993984542089735,1.4851298709968421,Normal
49,Ampara,2,Dysentery,Ampara,744551,0.2686182679225466,0.0,0.21664068022296257,0.3273837740533827,Warning
49,Anuradhapura,3,Dysentery,Anuradhapura,960080,0.3124739605032914,0.0,0.26004980454721865,0.4039233930098802,Warning
49,Badulla,1,Dysentery,Badulla,872307,0.11463853895474874,0.0,0.2030811009333332,0.31797871036301356,Normal
49,Batticaloa,0,Dysentery,Batticaloa,595918,0.0,0.04546648792177449,0.7096709638752847,1.04177320185204,Below Expected
49,Colombo,3,Dysentery,Colombo,2375415,0.12629372130764518,0.0,0.10771529450315195,0.17414225704034297,Warning
49,Galle,2,Dysentery,Galle,1097372,0.18225360224244833,0.0,0.31311851162715504,0.47202243674146915,Normal
49,Gampaha,7,Dysentery,Gampaha,2436142,0.2873395721595868,0.0,0.13140642503886504,0.20597645118902064,High Risk
49,Hambantota,2,Dysentery,Hambantota,837889,0.23869510161847213,0.0,0.1603972618550357,0.24964502226610374,Warning
49,Jaffna,0,Dysentery,Jaffna,594751,0.0,0.0,0.39062874603642456,0.5904859953262468,Normal
49,Kalmunai,4,Dysentery,Kalmunai,52798,7.5760445471419375,0.0,3.619375203727471,5.7089721815897425,High Risk
49,Kalutara,0,Dysentery,Kalutara,1305784,0.0,0.0,0.13860505357343197,0.21830061145456192,Normal
49,Kandy,0,Dysentery,Kandy,1461895,0.0,0.0,0.10103289087393189,0.16523266182738122,Normal
49,Kegalle,5,Dysentery,Kegalle,870476,0.5743983751418764,0.0,0.2983728125670497,0.4774475010661711,High Risk
49,Kilinochchi,0,Dysentery,Kilinochchi,123756,0.0,0.0,0.7088035855644657,1.1534397150677487,Normal
49,Kurunegala,3,Dysentery,Kurunegala,1768156,0.16966828718732962,0.0010249373527276284,0.21867374221035302,0.3274981446391657,Normal
49,Mannar,0,Dysentery,Mannar,172312,0.0,0.0,0.8232922102198853,1.4122152796682899,Normal
49,Matale,0,Dysentery,Matale,526870,0.0,0.0,0.2734278698085139,0.46290567749398187,Normal
49,Matara,1,Dysentery,Matara,671418,0.14893851520215423,0.0,0.1601078791758683,0.26293171404321575,Normal
49,Monaragala,2,Dysentery,Monaragala,527585,0.37908583451007893,0.0,0.30649439775969956,0.4854118319823533,Warning
49,Mullaitivu,1,Dysentery,Mullaitivu,136710,0.731475385853266,0.0,0.5193679204653832,0.8840006631541137,Warning
49,Nuwara Eliya,1,Dysentery,Nuwara Eliya,725280,0.13787778513125964,0.0,0.6979024411790662,1.0749738823411628,Normal
49,Polonnaruwa,0,Dysentery,Polonnaruwa,447530,0.0,0.0,0.23184613934708365,0.36056210607144673,Normal
49,Puttalam,4,Dysentery,Puttalam,818816,0.4885102391746131,0.0,0.24621809202003359,0.4008405141948272,High Risk
49,Ratnapura,5,Dysentery,Ratnapura,1145423,0.4365199581290056,0.07394248078540822,0.3491460940165511,0.4867479006321226,Warning
49,Trincomalee,0,Dysentery,Trincomalee,442745,0.0,0.0,0.21459021877615977,0.34230980443045833,Normal
49,Vavuniya,0,Dysentery,Vavuniya,122619,0.0,0.0,0.8993984542089735,1.4851298709968421,Normal
50,Ampara,1,Dysentery,Ampara,744551,0.1343091339612733,0.0,0.21664068022296257,0.3273837740533827,Normal
50,Anuradhapura,2,Dysentery,Anuradhapura,960080,0.20831597366886093,0.0,0.26004980454721865,0.4039233930098802,Normal
50,Badulla,0,Dysentery,Badulla,872307,0.0,0.0,0.2030811009333332,0.31797871036301356,Normal
50,Batticaloa,2,Dysentery,Batticaloa,595918,0.3356166452431375,0.04546648792177449,0.7096709638752847,1.04177320185204,Normal
50,Colombo,9,Dysentery,Colombo,2375415,0.3788811639229356,0.0,0.10771529450315195,0.17414225704034297,High Risk
50,Galle,3,Dysentery,Galle,1097372,0.2733804033636725,0.0,0.31311851162715504,0.47202243674146915,Normal
50,Gampaha,3,Dysentery,Gampaha,2436142,0.12314553092553718,0.0,0.13140642503886504,0.20597645118902064,Normal
50,Hambantota,0,Dysentery,Hambantota,837889,0.0,0.0,0.1603972618550357,0.24964502226610374,Normal
50,Jaffna,0,Dysentery,Jaffna,594751,0.0,0.0,0.39062874603642456,0.5904859953262468,Normal
50,Kalmunai,2,Dysentery,Kalmunai,52798,3.7880222735709688,0.0,3.619375203727471,5.7089721815897425,Warning
50,Kalutara,3,Dysentery,Kalutara,1305784,0.22974703319997794,0.0,0.13860505357343197,0.21830061145456192,High Risk
50,Kandy,0,Dysentery,Kandy,1461895,0.0,0.0,0.10103289087393189,0.16523266182738122,Normal
50,Kegalle,4,Dysentery,Kegalle,870476,0.45951870011350116,0.0,0.2983728125670497,0.4774475010661711,Warning
50,Kilinochchi,0,Dysentery,Kilinochchi,123756,0.0,0.0,0.7088035855644657,1.1534397150677487,Normal
50,Kurunegala,3,Dysentery,Kurunegala,1768156,0.16966828718732962,0.0010249373527276284,0.21867374221035302,0.3274981446391657,Normal
50,Mannar,0,Dysentery,Mannar,172312,0.0,0.0,0.8232922102198853,1.4122152796682899,Normal
50,Matale,0,Dysentery,Matale,526870,0.0,0.0,0.2734278698085139,0.46290567749398187,Normal
50,Matara,1,Dysentery,Matara,671418,0.14893851520215423,0.0,0.1601078791758683,0.26293171404321575,Normal
50,Monaragala,1,Dysentery,Monaragala,527585,0.18954291725503947,0.0,0.30649439775969956,0.4854118319823533,Normal
50,Mullaitivu,1,Dysentery,Mullaitivu,136710,0.731475385853266,0.0,0.5193679204653832,0.8840006631541137,Warning
50,Nuwara Eliya,0,Dysentery,Nuwara Eliya,725280,0.0,0.0,0.6979024411790662,1.0749738823411628,Normal
50,Polonnaruwa,2,Dysentery,Polonnaruwa,447530,0.44689741469845595,0.0,0.23184613934708365,0.36056210607144673,High Risk
50,Puttalam,0,Dysentery,Puttalam,818816,0.0,0.0,0.24621809202003359,0.4008405141948272,Normal
50,Ratnapura,2,Dysentery,Ratnapura,1145423,0.17460798325160223,0.07394248078540822,0.3491460940165511,0.4867479006321226,Normal
50,Trincomalee,0,Dysentery,Trincomalee,442745,0.0,0.0,0.21459021877615977,0.34230980443045833,Normal
50,Vavuniya,0,Dysentery,Vavuniya,122619,0.0,0.0,0.8993984542089735,1.4851298709968421,Normal
51,Ampara,2,Dysentery,Ampara,744551,0.2686182679225466,0.0,0.21664068022296257,0.3273837740533827,Warning
51,Anuradhapura,4,Dysentery,Anuradhapura,960080,0.41663194733772185,0.0,0.26004980454721865,0.4039233930098802,High Risk
51,Badulla,0,Dysentery,Badulla,872307,0.0,0.0,0.2030811009333332,0.31797871036301356,Normal
51,Batticaloa,2,Dysentery,Batticaloa,595918,0.3356166452431375,0.04546648792177449,0.7096709638752847,1.04177320185204,Normal
51,Colombo,0,Dysentery,Colombo,2375415,0.0,0.0,0.10771529450315195,0.17414225704034297,Normal
51,Galle,5,Dysentery,Galle,1097372,0.4556340056061208,0.0,0.31311851162715504,0.47202243674146915,Warning
51,Gampaha,5,Dysentery,Gampaha,2436142,0.20524255154256196,0.0,0.13140642503886504,0.20597645118902064,Warning
51,Hambantota,2,Dysentery,Hambantota,837889,0.23869510161847213,0.0,0.1603972618550357,0.24964502226610374,Warning
51,Jaffna,0,Dysentery,Jaffna,594751,0.0,0.0,0.39062874603642456,0.5904859953262468,Normal
51,Kalmunai,3,Dysentery,Kalmunai,52798,5.682033410356453,0.0,3.619375203727471,5.7089721815897425,Warning
51,Kalutara,3,Dysentery,Kalutara,1305784,0.22974703319997794,0.0,0.13860505357343197,0.21830061145456192,High Risk
51,Kandy,0,Dysentery,Kandy,1461895,0.0,0.0,0.10103289087393189,0.16523266182738122,Normal
51,Kegalle,6,Dysentery,Kegalle,870476,0.6892780501702517,0.0,0.2983728125670497,0.4774475010661711,High Risk
51,Kilinochchi,1,Dysentery,Kilinochchi,123756,0.8080416303047933,0.0,0.7088035855644657,1.1534397150677487,Warning
51,Kurunegala,3,Dysentery,Kurunegala,1768156,0.16966828718732962,0.0010249373527276284,0.21867374221035302,0.3274981446391657,Normal
51,Mannar,0,Dysentery,Mannar,172312,0.0,0.0,0.8232922102198853,1.4122152796682899,Normal
51,Matale,0,Dysentery,Matale,526870,0.0,0.0,0.2734278698085139,0.46290567749398187,Normal
51,Matara,1,Dysentery,Matara,671418,0.14893851520215423,0.0,0.1601078791758683,0.26293171404321575,Normal
51,Monaragala,0,Dysentery,Monaragala,527585,0.0,0.0,0.30649439775969956,0.4854118319823533,Normal
51,Mullaitivu,0,Dysentery,Mullaitivu,136710,0.0,0.0,0.5193679204653832,0.8840006631541137,Normal
51,Nuwara Eliya,0,Dysentery,Nuwara Eliya,725280,0.0,0.0,0.6979024411790662,1.0749738823411628,Normal
51,Polonnaruwa,1,Dysentery,Polonnaruwa,447530,0.22344870734922798,0.0,0.23184613934708365,0.36056210607144673,Normal
51,Puttalam,1,Dysentery,Puttalam,818816,0.12212755979365328,0.0,0.24621809202003359,0.4008405141948272,Normal
51,Ratnapura,3,Dysentery,Ratnapura,1145423,0.26191197487740336,0.07394248078540822,0.3491460940165511,0.4867479006321226,Normal
51,Trincomalee,0,Dysentery,Trincomalee,442745,0.0,0.0,0.21459021877615977,0.34230980443045833,Normal
51,Vavuniya,0,Dysentery,Vavuniya,122619,0.0,0.0,0.8993984542089735,1.4851298709968421,Normal
52,Ampara,0,Dysentery,Ampara,744551,0.0,0.0,0.21664068022296257,0.3273837740533827,Normal
52,Anuradhapura,0,Dysentery,Anuradhapura,960080,0.0,0.0,0.26004980454721865,0.4039233930098802,Normal
52,Badulla,1,Dysentery,Badulla,872307,0.11463853895474874,0.0,0.2030811009333332,0.31797871036301356,Normal
52,Batticaloa,0,Dysentery,Batticaloa,595918,0.0,0.04546648792177449,0.7096709638752847,1.04177320185204,Below Expected
52,Colombo,2,Dysentery,Colombo,2375415,0.0841958142050968,0.0,0.10771529450315195,0.17414225704034297,Normal
52,Galle,3,Dysentery,Galle,1097372,0.2733804033636725,0.0,0.31311851162715504,0.47202243674146915,Normal
