week_number,area_reported,cases_reported
5,Kilinochchi,0
5,Mannar,1
5,Vavuniya,2
5,Mullaitivu,0
5,Batticaloa,0
5,Ampara,0
5,Trincomalee,1
5,Kurunegala,3
5,Puttalam,2
5,Anuradhapura,1
5,Polonnaruwa,0
5,Badulla,2
5,Monaragala,2
5,Ratnapura,2
5,Kegalle,0
5,Kalmunai,1
6,Colombo,0
6,Gampaha,3
6,Kalutara,1
6,Kandy,0
6,Matale,0
6,Nuwara Eliya,0
6,Galle,4
6,Hambantota,0
6,Matara,1
6,Jaffna,0
6,Kilinochchi,0
6,Mannar,0
6,Vavuniya,0
6,Mullaitivu,0
6,Batticaloa,2
6,Ampara,0
6,Trincomalee,1
6,Kurunegala,2
6,Puttalam,2
6,Anuradhapura,1
6,Polonnaruwa,0
6,Badulla,6
6,Monaragala,1
6,Ratnapura,4
6,Kegalle,3
6,Kalmunai,0
7,Colombo,0
7,Gampaha,3
7,Kalutara,1
7,Kandy,0
7,Matale,0
7,Nuwara Eliya,0
7,Galle,4
7,Hambantota,0
7,Matara,1
7,Jaffna,0
7,Kilinochchi,0
7,Mannar,0
7,Vavuniya,0
7,Mullaitivu,0
7,Batticaloa,2
7,Ampara,0
7,Trincomalee,1
7,Kurunegala,2
7,Puttalam,2
7,Anuradhapura,1
7,Polonnaruwa,0
7,Badulla,6
7,Monaragala,1
7,Ratnapura,4
7,Kegalle,3
7,Kalmunai,0
8,Colombo,8
8,Gampaha,2
8,Kalutara,2
8,Kandy,0
8,Matale,1
8,Nuwara Eliya,4
8,Galle,3
8,Hambantota,0
8,Matara,5
8,Jaffna,1
8,Kilinochchi,0
8,Mannar,0
8,Vavuniya,0
8,Mullaitivu,0
8,Batticaloa,4
8,Ampara,0
8,Trincomalee,0
8,Kurunegala,1
8,Puttalam,0
8,Anuradhapura,10
8,Polonnaruwa,1
8,Badulla,2
8,Monaragala,0
8,Ratnapura,2
8,Kegalle,1
8,Kalmunai,0
9,Colombo,1
9,Gampaha,3
9,Kalutara,2
9,Kandy,1
9,Matale,0
9,Nuwara Eliya,0
9,Galle,2
9,Hambantota,0
9,Matara,0
9,Jaffna,2
9,Kilinochchi,1
9,Mannar,0
9,Vavuniya,2
9,Mullaitivu,0
9,Batticaloa,1
9,Ampara,0
9,Trincomalee,0
9,Kurunegala,3
9,Puttalam,4
9,Anuradhapura,0
9,Polonnaruwa,0
9,Badulla,1
9,Monaragala,0
9,Ratnapura,3
9,Kegalle,3
9,Kalmunai,0
10,Colombo,3
10,Gampaha,0
10,Kalutara,0
10,Kandy,1
10,Matale,0
10,Nuwara Eliya,0
10,Galle,7
10,Hambantota,0
10,Matara,0
10,Jaffna,2
10,Kilinochchi,1
10,Mannar,0
10,Vavuniya,0
10,Mullaitivu,2
10,Batticaloa,2
10,Ampara,0
10,Trincomalee,2
10,Kurunegala,5
10,Puttalam,3
10,Anuradhapura,5
10,Polonnaruwa,2
10,Badulla,1
10,Moneragala,3
10,Ratnapura,1
10,Kegalle,3
10,Kalmunai,1
11,Colombo,1
11,Gampaha,3
11,Kalutara,1
11,Kandy,0
11,Matale,0
11,Nuwara Eliya,0
11,Galle,5
11,Hambantota,2
11,Matara,0
11,Jaffna,0
11,Kilinochchi,0
11,Mannar,2
11,Vavuniya,0
11,Mullaitivu,0
11,Batticaloa,1
11,Ampara,2
11,Trincomalee,0
11,Kurunegala,2
11,Puttalam,0
11,Anuradhapura,2
11,Polonnaruwa,0
11,Badulla,2
11,Moneragala,0
11,Ratnapura,3
11,Kegalle,2
11,Kalmunai,1
12,Colombo,1
12,Gampaha,3
12,Kalutara,0
12,Kandy,2
12,Matale,0
12,Nuwara Eliya,0
12,Galle,5
12,Hambantota,0
12,Matara,0
12,Jaffna,0
12,Kilinochchi,0
12,Mannar,1
12,Vavuniya,1
12,Mullaitivu,0
12,Batticaloa,3
12,Ampara,2
12,Trincomalee,0
12,Kurunegala,3
12,Puttalam,0
12,Anuradhapura,1
12,Polonnaruwa,0
12,Badulla,1
12,Moneragala,0
12,Ratnapura,6
12,Kegalle,7
12,Kalmunai,1
13,Colombo,1
13,Gampaha,3
13,Kalutara,0
13,Kandy,0
13,Matale,1
13,Nuwara Eliya,0
13,Galle,1
13,Hambantota,1
13,Matara,2
13,Jaffna,1
13,Kilinochchi,0
13,Mannar,12
13,Vavuniya,0
13,Mullaitivu,0
13,Batticaloa,0
13,Ampara,1
13,Trincomalee,0
13,Kurunegala,4
13,Puttalam,6
13,Anuradhapura,2
13,Polonnaruwa,3
13,Badulla,0
13,Moneragala,1
13,Ratnapura,2
13,Kegalle,6
13,Kalmunai,0
14,Colombo,3
14,Gampaha,5
14,Kalutara,3
14,Kandy,1
14,Matale,0
14,Nuwara Eliya,0
14,Galle,5
14,Hambantota,1
14,Matara,2
14,Jaffna,0
14,Kilinochchi,1
14,Mannar,0
14,Vavuniya,0
14,Mullaitivu,0
14,Batticaloa,1
14,Ampara,2
14,Trincomalee,0
14,Kurunegala,1
14,Puttalam,1
14,Anuradhapura,2
14,Polonnaruwa,2
14,Badulla,0
14,Moneragala,2
14,Ratnapura,3
14,Kegalle,3
14,Kalmunai,1
15,Colombo,0
15,Gampaha,3
15,Kalutara,3
15,Kandy,0
15,Matale,0
15,Nuwara Eliya,2
15,Galle,7
15,Hambantota,0
15,Matara,0
15,Jaffna,1
15,Kilinochchi,0
15,Mannar,1
15,Vavuniya,4
15,Mullaitivu,0
15,Batticaloa,0
15,Ampara,2
15,Trincomalee,1
15,Kurunegala,7
15,Puttalam,1
15,Anuradhapura,2
15,Polonnaruwa,0
15,Badulla,3
15,Moneragala,0
15,Ratnapura,4
15,Kegalle,6
15,Kalmunai,1
16,Colombo,1
16,Gampaha,0
16,Kalutara,1
16,Kandy,0
16,Matale,0
16,Nuwara Eliya,1
16,Galle,2
16,Hambantota,2
16,Matara,1
16,Jaffna,1
16,Kilinochchi,0
16,Mannar,0
16,Vavuniya,1
16,Mullaitivu,0
16,Batticaloa,0
16,Ampara,1
16,Trincomalee,1
16,Kurunegala,0
16,Puttalam,0
16,Anuradhapura,2
16,Polonnaruwa,0
16,Badulla,3
16,Moneragala,0
16,Ratnapura,0
16,Kegalle,1
16,Kalmunai,1
17,Colombo,0
17,Gampaha,5
17,Kalutara,2
17,Kandy,1
17,Matale,0
17,Nuwara Eliya,0
17,Galle,5
17,Hambantota,1
17,Matara,1
17,Jaffna,0
17,Kilinochchi,0
17,Mannar,1
17,Vavuniya,1
17,Mullaitivu,0
17,Batticaloa,0
17,Ampara,1
17,Trincomalee,0
17,Kurunegala,1
17,Puttalam,2
17,Anuradhapura,1
17,Polonnaruwa,0
17,Badulla,1
17,Moneragala,1
17,Ratnapura,3
17,Kegalle,4
17,Kalmunai,1
18,Colombo,0
18,Gampaha,4
18,Kalutara,1
18,Kandy,0
18,Matale,0
18,Nuwara Eliya,0
18,Galle,3
18,Hambantota,0
18,Matara,1
18,Jaffna,1
18,Kilinochchi,0
18,Mannar,0
18,Vavuniya,1
18,Mullaitivu,0
18,Batticaloa,0
18,Ampara,3
18,Trincomalee,0
18,Kurunegala,3
18,Puttalam,1
18,Anuradhapura,1
18,Polonnaruwa,0
18,Badulla,1
18,Moneragala,2
18,Ratnapura,2
18,Kegalle,2
18,Kalmunai,0
19,Colombo,3
19,Gampaha,4
19,Kalutara,0
19,Kandy,0
19,Matale,0
19,Nuwara Eliya,1
19,Galle,1
19,Hambantota,0
19,Matara,0
19,Jaffna,1
19,Kilinochchi,0
19,Mannar,1
19,Vavuniya,0
19,Mullaitivu,0
19,Batticaloa,0
19,Ampara,1
19,Trincomalee,0
19,Kurunegala,4
19,Puttalam,0
19,Anuradhapura,1
19,Polonnaruwa,1
19,Badulla,0
19,Moneragala,1
19,Ratnapura,0
19,Kegalle,2
19,Kalmunai,6
20,Colombo,0
20,Gampaha,1
20,Kalutara,0
20,Kandy,0
20,Matale,0
20,Nuwara Eliya,0
20,Galle,4
20,Hambantota,2
20,Matara,1
20,Jaffna,1
20,Kilinochchi,0
20,Mannar,0
20,Vavuniya,0
20,Mullaitivu,0
20,Batticaloa,0
20,Ampara,3
20,Trincomalee,1
20,Kurunegala,3
20,Puttalam,4
20,Anuradhapura,0
20,Polonnaruwa,1
20,Badulla,0
20,Moneragala,0
20,Ratnapura,1
20,Kegalle,2
20,Kalmunai,1
21,Colombo,3
21,Gampaha,0
21,Kalutara,0
21,Kandy,0
21,Matale,0
21,Nuwara Eliya,0
21,Galle,0
21,Hambantota,2
21,Matara,1
21,Jaffna,1
21,Kilinochchi,0
21,Mannar,0
21,Vavuniya,0
21,Mullaitivu,0
21,Batticaloa,0
21,Ampara,1
21,Trincomalee,1
21,Kurunegala,2
21,Puttalam,5
21,Anuradhapura,14
21,Polonnaruwa,0
21,Badulla,0
21,Moneragala,1
21,Ratnapura,5
21,Kegalle,0
21,Kalmunai,1
22,Colombo,0
22,Gampaha,7
22,Kalutara,1
22,Kandy,0
22,Matale,0
22,Nuwara Eliya,0
22,Galle,8
22,Hambantota,0
22,Matara,0
22,Jaffna,0
22,Kilinochchi,0
22,Mannar,0
22,Vavuniya,0
22,Mullaitivu,0
22,Batticaloa,0
22,Ampara,2
22,Trincomalee,0
22,Kurunegala,7
22,Puttalam,3
22,Anuradhapura,2
22,Polonnaruwa,1
22,Badulla,0
22,Moneragala,1
22,Ratnapura,3
22,Kegalle,3
22,Kalmunai,4
23,Colombo,2
23,Gampaha,3
23,Kalutara,0
23,Kandy,2
23,Matale,1
23,Nuwara Eliya,0
23,Galle,0
23,Hambantota,0
23,Matara,2
23,Jaffna,0
23,Kilinochchi,0
23,Mannar,0
23,Vavuniya,0
23,Mullaitivu,0
23,Batticaloa,2
23,Ampara,0
23,Trincomalee,0
23,Kurunegala,4
23,Puttalam,4
23,Anuradhapura,0
23,Polonnaruwa,0
23,Badulla,2
23,Moneragala,0
23,Ratnapura,1
23,Kegalle,1
23,Kalmunai,3
24,Colombo,1
24,Gampaha,4
24,Kalutara,0
24,Kandy,0
24,Matale,1
24,Nuwara Eliya,3
24,Galle,6
24,Hambantota,0
24,Matara,0
24,Jaffna,0
24,Kilinochchi,0
24,Mannar,0
24,Vavuniya,0
24,Mullaitivu,1
24,Batticaloa,3
24,Ampara,2
24,Trincomalee,0
24,Kurunegala,4
24,Puttalam,1
24,Anuradhapura,0
24,Polonnaruwa,2
24,Badulla,1
24,Moneragala,1
24,Ratnapura,1
24,Kegalle,2
24,Kalmunai,2
25,Colombo,0
25,Gampaha,6
25,Kalutara,2
25,Kandy,1
25,Matale,0
25,Nuwara Eliya,0
25,Galle,2
25,Hambantota,1
25,Matara,1
25,Jaffna,0
25,Kilinochchi,0
25,Mannar,0
25,Vavuniya,0
25,Mullaitivu,0
25,Batticaloa,0
25,Ampara,1
25,Trincomalee,1
25,Kurunegala,6
25,Puttalam,1
25,Anuradhapura,0
25,Polonnaruwa,0
25,Badulla,2
25,Moneragala,0
25,Ratnapura,2
25,Kegalle,3
25,Kalmunai,0
26,Colombo,1
26,Gampaha,2
26,Kalutara,0
26,Kandy,1
26,Matale,2
26,Nuwara Eliya,2
26,Galle,6
26,Hambantota,0
26,Matara,0
26,Jaffna,0
26,Kilinochchi,0
26,Mannar,0
26,Vavuniya,1
26,Mullaitivu,0
26,Batticaloa,0
26,Ampara,2
26,Trincomalee,0
26,Kurunegala,6
26,Puttalam,1
26,Anuradhapura,0
26,Polonnaruwa,0
26,Badulla,0
26,Moneragala,0
26,Ratnapura,1
26,Kegalle,7
26,Kalmunai,3
27,Colombo,2
27,Gampaha,5
27,Kalutara,0
27,Kandy,0
27,Matale,0
27,Nuwara Eliya,3
27,Galle,2
27,Hambantota,0
27,Matara,1
27,Jaffna,0
27,Kilinochchi,0
27,Mannar,0
27,Vavuniya,0
27,Mullaitivu,0
27,Batticaloa,0
27,Ampara,1
27,Trincomalee,2
27,Kurunegala,7
27,Puttalam,3
27,Anuradhapura,2
27,Polonnaruwa,0
27,Badulla,0
27,Moneragala,4
27,Ratnapura,3
27,Kegalle,3
27,Kalmunai,2
28,Colombo,3
28,Gampaha,2
28,Kalutara,3
28,Kandy,0
28,Matale,1
28,Nuwara Eliya,0
28,Galle,2
28,Hambantota,1
28,Matara,0
28,Jaffna,1
28,Kilinochchi,0
28,Mannar,0
28,Vavuniya,1
28,Mullaitivu,0
28,Batticaloa,0
28,Ampara,2
28,Trincomalee,0
28,Kurunegala,4
28,Puttalam,3
28,Anuradhapura,0
28,Polonnaruwa,1
28,Badulla,1
28,Moneragala,0
28,Ratnapura,2
28,Kegalle,3
28,Kalmunai,0
29,Colombo,0
29,Gampaha,6
29,Kalutara,2
29,Kandy,1
29,Matale,0
29,Nuwara Eliya,1
29,Galle,2
29,Hambantota,1
29,Matara,1
29,Jaffna,0
29,Kilinochchi,0
29,Mannar,0
29,Vavuniya,0
29,Mullaitivu,0
29,Batticaloa,1
29,Ampara,1
29,Trincomalee,0
29,Kurunegala,1
29,Puttalam,0
29,Anuradhapura,2
29,Polonnaruwa,1
29,Badulla,0
29,Moneragala,1
29,Ratnapura,4
29,Kegalle,1
29,Kalmunai,3
30,Colombo,2
30,Gampaha,1
30,Kalutara,1
30,Kandy,1
30,Matale,0
30,Nuwara Eliya,2
30,Galle,2
30,Hambantota,2
30,Matara,0
30,Jaffna,0
30,Kilinochchi,0
30,Mannar,0
30,Vavuniya,0
30,Mullaitivu,0
30,Batticaloa,0
30,Ampara,1
30,Trincomalee,1
30,Kurunegala,5
30,Puttalam,3
30,Anuradhapura,0
30,Polonnaruwa,2
30,Badulla,2
30,Moneragala,0
30,Ratnapura,2
30,Kegalle,1
30,Kalmunai,1
31,Colombo,2
31,Gampaha,2
31,Kalutara,2
31,Kandy,1
31,Matale,0
31,Nuwara Eliya,0
31,Galle,4
31,Hambantota,1
31,Matara,2
31,Jaffna,3
31,Kilinochchi,0
31,Mannar,0
31,Vavuniya,1
31,Mullaitivu,0
31,Batticaloa,0
31,Ampara,1
31,Trincomalee,1
31,Kurunegala,2
31,Puttalam,1
31,Anuradhapura,0
31,Polonnaruwa,0
31,Badulla,1
31,Monaragala,2
31,Ratnapura,2
31,Kegalle,3
31,Kalmunai,2
32,Colombo,0
32,Gampaha,4
32,Kalutara,1
32,Kandy,0
32,Matale,0
32,Nuwara Eliya,2
32,Galle,3
32,Hambantota,0
32,Matara,1
32,Jaffna,1
32,Kilinochchi,0
32,Mannar,1
32,Vavuniya,1
32,Mullaitivu,0
32,Batticaloa,0
32,Ampara,2
32,Trincomalee,0
32,Kurunegala,6
32,Puttalam,1
32,Anuradhapura,1
32,Polonnaruwa,1
32,Badulla,2
32,Monaragala,0
32,Ratnapura,1
32,Kegalle,1
32,Kalmunai,1
33,Colombo,7
33,Gampaha,5
33,Kalutara,0
33,Kandy,0
33,Matale,0
33,Nuwara Eliya,0
33,Galle,2
33,Hambantota,0
33,Matara,1
33,Jaffna,1
33,Kilinochchi,0
33,Mannar,0
33,Vavuniya,1
33,Mullaitivu,0
33,Batticaloa,0
33,Ampara,2
33,Trincomalee,0
33,Kurunegala,2
33,Puttalam,2
33,Anuradhapura,1
33,Polonnaruwa,0
33,Badulla,1
33,Monaragala,1
33,Ratnapura,1
33,Kegalle,0
33,Kalmunai,1
34,Colombo,3
34,Gampaha,7
34,Kalutara,2
34,Kandy,0
34,Matale,1
34,Nuwara Eliya,0
34,Galle,4
34,Hambantota,0
34,Matara,1
34,Jaffna,0
34,Kilinochchi,0
34,Mannar,0
34,Vavuniya,0
34,Mullaitivu,0
34,Batticaloa,1
34,Ampara,1
34,Trincomalee,0
34,Kurunegala,3
34,Puttalam,3
34,Anuradhapura,0
34,Polonnaruwa,0
34,Badulla,2
34,Monaragala,0
34,Ratnapura,2
34,Kegalle,5
34,Kalmunai,3
35,Colombo,0
35,Gampaha,10
35,Kalutara,2
35,Kandy,0
35,Matale,0
35,Nuwara Eliya,1
35,Galle,0
35,Hambantota,0
35,Matara,1
35,Jaffna,0
35,Kilinochchi,0
35,Mannar,0
35,Vavuniya,0
35,Mullaitivu,0
35,Batticaloa,1
35,Ampara,2
35,Trincomalee,1
35,Kurunegala,1
35,Puttalam,2
35,Anuradhapura,1
35,Polonnaruwa,1
35,Badulla,1
35,Monaragala,0
35,Ratnapura,0
35,Kegalle,1
35,Kalmunai,1
36,Colombo,1
36,Gampaha,1
36,Kalutara,0
36,Kandy,0
36,Matale,0
36,Nuwara Eliya,4
36,Galle,6
36,Hambantota,2
36,Matara,1
36,Jaffna,1
36,Kilinochchi,0
36,Mannar,0
36,Vavuniya,0
36,Mullaitivu,0
36,Batticaloa,0
36,Ampara,4
36,Trincomalee,0
36,Kurunegala,7
36,Puttalam,2
36,Anuradhapura,2
36,Polonnaruwa,2
36,Badulla,5
36,Monaragala,0
36,Ratnapura,7
36,Kegalle,7
36,Kalmunai,3
37,Colombo,1
37,Gampaha,3
37,Kalutara,0
37,Kandy,0
37,Matale,0
37,Nuwara Eliya,1
37,Galle,1
37,Hambantota,0
37,Matara,2
37,Jaffna,0
37,Kilinochchi,0
37,Mannar,0
37,Vavuniya,0
37,Mullaitivu,0
37,Batticaloa,0
37,Ampara,0
37,Trincomalee,0
37,Kurunegala,3
37,Puttalam,1
37,Anuradhapura,1
37,Polonnaruwa,2
37,Badulla,3
37,Monaragala,0
37,Ratnapura,2
37,Kegalle,6
37,Kalmunai,1
38,Colombo,1
38,Gampaha,5
38,Kalutara,3
38,Kandy,0
38,Matale,0
38,Nuwara Eliya,2
38,Galle,3
38,Hambantota,0
38,Matara,0
38,Jaffna,0
38,Kilinochchi,0
38,Mannar,1
38,Vavuniya,1
38,Mullaitivu,0
38,Batticaloa,1
38,Ampara,1
38,Trincomalee,0
38,Kurunegala,2
38,Puttalam,1
38,Anuradhapura,0
38,Polonnaruwa,1
38,Badulla,1
38,Monaragala,4
38,Ratnapura,3
38,Kegalle,1
38,Kalmunai,5
39,Colombo,1
39,Gampaha,1
39,Kalutara,0
39,Kandy,0
39,Matale,0
39,Nuwara Eliya,0
39,Galle,3
39,Hambantota,1
39,Matara,2
39,Jaffna,1
39,Kilinochchi,0
39,Mannar,0
39,Vavuniya,0
39,Mullaitivu,0
39,Batticaloa,1
39,Ampara,0
39,Trincomalee,0
39,Kurunegala,1
39,Puttalam,3
39,Anuradhapura,0
39,Polonnaruwa,0
39,Badulla,1
39,Monaragala,2
39,Ratnapura,0
39,Kegalle,4
39,Kalmunai,3
40,Colombo,1
40,Gampaha,4
40,Kalutara,0
40,Kandy,1
40,Matale,0
40,Nuwara Eliya,0
40,Galle,2
40,Hambantota,2
40,Matara,1
40,Jaffna,0
40,Kilinochchi,0
40,Mannar,0
40,Vavuniya,1
40,Mullaitivu,1
40,Batticaloa,1
40,Ampara,1
40,Trincomalee,0
40,Kurunegala,4
40,Puttalam,6
40,Anuradhapura,5
40,Polonnaruwa,0
40,Badulla,3
40,Monaragala,1
40,Ratnapura,2
40,Kegalle,3
40,Kalmunai,1
