week_number,area_reported,cases_reported
5,Polonnaruwa,0
5,Badulla,5
5,Monaragala,2
5,Ratnapura,9
5,Kegalle,5
5,Kalmune,2
6,Colombo,42
6,Gampaha,28
6,Kalutara,7
6,Kandy,11
6,Matale,1
6,NuwaraEliya,5
6,Galle,2
6,Hambantota,5
6,Matara,4
6,Jaffna,6
6,Kilinochchi,0
6,Mannar,3
6,Vavuniya,0
6,Mullaitivu,0
6,Batticaloa,2
6,Ampara,1
6,Trincomalee,8
6,Kurunegala,8
6,Puttalam,12
6,Anuradhapura,7
6,Polonnaruwa,0
6,Badulla,6
6,Monaragala,3
6,Ratnapura,9
6,Kegalle,3
6,Kalmune,4
7,Colombo,34
7,Gampaha,24
7,Kalutara,0
7,Kandy,19
7,Matale,32
7,NuwaraEliya,0
7,Galle,8
7,Hambantota,47
7,Matara,18
7,Jaffna,1
7,Kilinochchi,0
7,Mannar,0
7,Vavuniya,2
7,Mullaitivu,0
7,Batticaloa,1
7,Ampara,4
7,Trincomalee,4
7,Kurunegala,88
7,Puttalam,5
7,Anuradhapura,149
7,Polonnaruwa,49
7,Badulla,3
7,Monaragala,18
7,Ratnapura,9
7,Kegalle,8
7,Kalmune,0
8,Colombo,34
8,Gampaha,24
8,Kalutara,0
8,Kandy,19
8,Matale,32
8,NuwaraEliya,0
8,Galle,8
8,Hambantota,47
8,Matara,18
8,Jaffna,1
8,Kilinochchi,0
8,Mannar,0
8,Vavuniya,2
8,Mullaitivu,0
8,Batticaloa,1
8,Ampara,4
8,Trincomalee,4
8,Kurunegala,88
8,Puttalam,5
8,Anuradhapura,149
8,Polonnaruwa,49
8,Badulla,3
8,Monaragala,18
8,Ratnapura,9
8,Kegalle,8
8,Kalmune,0
9,Colombo,57
9,Gampaha,17
9,Kalutara,5
9,Kandy,11
9,Matale,36
9,NuwaraEliya,5
9,Galle,8
9,Hambantota,52
9,Matara,21
9,Jaffna,4
9,Kilinochchi,0
9,Mannar,1
9,Vavuniya,5
9,Mullaitivu,3
9,Batticaloa,3
9,Ampara,5
9,Trincomalee,11
9,Kurunegala,104
9,Puttalam,5
9,Anuradhapura,162
9,Polonnaruwa,58
9,Badulla,3
9,Monaragala,19
9,Ratnapura,6
9,Kegalle,6
9,Kalmune,0
10,Colombo,60
10,Gampaha,16
10,Kalutara,15
10,Kandy,11
10,Matale,37
10,NuwaraEliya,4
10,Galle,12
10,Hambantota,57
10,Matara,21
10,Jaffna,3
10,Kilinochchi,0
10,Mannar,2
10,Vavuniya,5
10,Mullaitivu,0
10,Batticaloa,6
10,Ampara,6
10,Trincomalee,3
10,Kurunegala,110
10,Puttalam,5
10,Anuradhapura,164
10,Polonnaruwa,75
10,Badulla,3
10,Monaragala,24
10,Ratnapura,32
10,Kegalle,11
10,Kalmune,5
11,Colombo,1
11,Gampaha,9
11,Kalutara,0
11,Kandy,17
11,Matale,10
11,NuwaraEliya,0
11,Galle,1
11,Hambantota,7
11,Matara,23
11,Jaffna,0
11,Kilinochchi,0
11,Mannar,0
11,Vavuniya,5
11,Mullaitivu,4
11,Batticaloa,0
11,Ampara,0
11,Trincomalee,7
11,Kurunegala,7
11,Puttalam,0
11,Anuradhapura,8
11,Polonnaruwa,6
11,Badulla,14
11,Monaragala,1
11,Ratnapura,6
11,Kegalle,5
11,Kalmune,11
12,Colombo,34
12,Gampaha,14
12,Kalutara,14
12,Kandy,15
12,Matale,5
12,NuwaraEliya,5
12,Galle,11
12,Hambantota,4
12,Matara,4
12,Jaffna,3
12,Kilinochchi,0
12,Mannar,0
12,Vavuniya,2
12,Mullaitivu,1
12,Batticaloa,1
12,Ampara,1
12,Trincomalee,0
12,Kurunegala,9
12,Puttalam,0
12,Anuradhapura,1
12,Polonnaruwa,3
12,Badulla,5
12,Monaragala,0
12,Ratnapura,8
12,Kegalle,6
12,Kalmune,0
13,Colombo,47
13,Gampaha,25
13,Kalutara,18
13,Kandy,12
13,Matale,3
13,NuwaraEliya,3
13,Galle,11
13,Hambantota,0
13,Matara,1
13,Jaffna,7
13,Kilinochchi,3
13,Mannar,1
13,Vavuniya,2
13,Mullaitivu,0
13,Batticaloa,3
13,Ampara,2
13,Trincomalee,0
13,Kurunegala,10
13,Puttalam,0
13,Anuradhapura,9
13,Polonnaruwa,5
13,Badulla,4
13,Monaragala,1
13,Ratnapura,11
13,Kegalle,8
13,Kalmune,4
14,Colombo,57
14,Gampaha,82
14,Kalutara,0
14,Kandy,32
14,Matale,6
14,NuwaraEliya,6
14,Galle,10
14,Hambantota,4
14,Matara,5
14,Jaffna,3
14,Kilinochchi,6
14,Mannar,1
14,Vavuniya,4
14,Mullaitivu,0
14,Batticaloa,1
14,Ampara,2
14,Trincomalee,7
14,Kurunegala,4
14,Puttalam,0
14,Anuradhapura,4
14,Polonnaruwa,2
14,Badulla,3
14,Monaragala,1
14,Ratnapura,15
14,Kegalle,3
14,Kalmune,5
15,Colombo,40
15,Gampaha,0
15,Kalutara,0
15,Kandy,17
15,Matale,6
15,NuwaraEliya,3
15,Galle,10
15,Hambantota,4
15,Matara,0
15,Jaffna,7
15,Kilinochchi,1
15,Mannar,0
15,Vavuniya,1
15,Mullaitivu,4
15,Batticaloa,3
15,Ampara,0
15,Trincomalee,8
15,Kurunegala,11
15,Puttalam,0
15,Anuradhapura,6
15,Polonnaruwa,1
15,Badulla,4
15,Monaragala,1
15,Ratnapura,6
15,Kegalle,8
15,Kalmune,3
16,Colombo,39
16,Gampaha,16
16,Kalutara,4
16,Kandy,12
16,Matale,1
16,NuwaraEliya,9
16,Galle,6
16,Hambantota,3
16,Matara,6
16,Jaffna,4
16,Kilinochchi,0
16,Mannar,0
16,Vavuniya,1
16,Mullaitivu,0
16,Batticaloa,3
16,Ampara,0
16,Trincomalee,0
16,Kurunegala,12
16,Puttalam,0
16,Anuradhapura,3
16,Polonnaruwa,1
16,Badulla,5
16,Monaragala,4
16,Ratnapura,8
16,Kegalle,6
16,Kalmune,5
17,Colombo,19
17,Gampaha,9
17,Kalutara,26
17,Kandy,3
17,Matale,6
17,NuwaraEliya,2
17,Galle,5
17,Hambantota,1
17,Matara,3
17,Jaffna,5
17,Kilinochchi,0
17,Mannar,0
17,Vavuniya,1
17,Mullaitivu,0
17,Batticaloa,0
17,Ampara,0
17,Trincomalee,0
17,Kurunegala,1
17,Puttalam,0
17,Anuradhapura,3
17,Polonnaruwa,1
17,Badulla,6
17,Monaragala,0
17,Ratnapura,4
17,Kegalle,0
17,Kalmune,1
18,Colombo,59
18,Gampaha,9
18,Kalutara,0
18,Kandy,0
18,Matale,0
18,NuwaraEliya,3
18,Galle,10
18,Hambantota,1
18,Matara,2
18,Jaffna,3
18,Kilinochchi,0
18,Mannar,0
18,Vavuniya,1
18,Mullaitivu,1
18,Batticaloa,2
18,Ampara,1
18,Trincomalee,0
18,Kurunegala,0
18,Puttalam,11
18,Anuradhapura,6
18,Polonnaruwa,5
18,Badulla,6
18,Monaragala,3
18,Ratnapura,3
18,Kegalle,8
18,Kalmune,4
19,Colombo,47
19,Gampaha,26
19,Kalutara,1
19,Kandy,26
19,Matale,2
19,NuwaraEliya,7
19,Galle,9
19,Hambantota,3
19,Matara,4
19,Jaffna,7
19,Kilinochchi,2
19,Mannar,6
19,Vavuniya,0
19,Mullaitivu,0
19,Batticaloa,6
19,Ampara,1
19,Trincomalee,2
19,Kurunegala,0
19,Puttalam,21
19,Anuradhapura,6
19,Polonnaruwa,3
19,Badulla,13
19,Monaragala,2
19,Ratnapura,8
19,Kegalle,9
19,Kalmune,2
20,Colombo,33
20,Gampaha,35
20,Kalutara,16
20,Kandy,16
20,Matale,2
20,NuwaraEliya,9
20,Galle,22
20,Hambantota,0
20,Matara,1
20,Jaffna,4
20,Kilinochchi,0
20,Mannar,3
20,Vavuniya,3
20,Mullaitivu,4
20,Batticaloa,2
20,Ampara,1
20,Trincomalee,0
20,Kurunegala,13
20,Puttalam,0
20,Anuradhapura,8
20,Polonnaruwa,1
20,Badulla,8
20,Monaragala,6
20,Ratnapura,9
20,Kegalle,9
20,Kalmune,2
21,Colombo,24
21,Gampaha,14
21,Kalutara,28
21,Kandy,15
21,Matale,0
21,NuwaraEliya,1
21,Galle,5
21,Hambantota,1
21,Matara,2
21,Jaffna,5
21,Kilinochchi,2
21,Mannar,0
21,Vavuniya,2
21,Mullaitivu,0
21,Batticaloa,6
21,Ampara,1
21,Trincomalee,0
21,Kurunegala,4
21,Puttalam,0
21,Anuradhapura,2
21,Polonnaruwa,0
21,Badulla,6
21,Monaragala,0
21,Ratnapura,8
21,Kegalle,5
21,Kalmune,2
22,Colombo,29
22,Gampaha,11
22,Kalutara,4
22,Kandy,3
22,Matale,5
22,NuwaraEliya,5
22,Galle,12
22,Hambantota,2
22,Matara,5
22,Jaffna,6
22,Kilinochchi,3
22,Mannar,0
22,Vavuniya,2
22,Mullaitivu,0
22,Batticaloa,0
22,Ampara,2
22,Trincomalee,11
22,Kurunegala,6
22,Puttalam,0
22,Anuradhapura,7
22,Polonnaruwa,3
22,Badulla,7
22,Monaragala,7
22,Ratnapura,5
22,Kegalle,1
22,Kalmune,2
23,Colombo,37
23,Gampaha,20
23,Kalutara,5
23,Kandy,15
23,Matale,2
23,NuwaraEliya,5
23,Galle,10
23,Hambantota,3
23,Matara,2
23,Jaffna,3
23,Kilinochchi,1
23,Mannar,0
23,Vavuniya,0
23,Mullaitivu,3
23,Batticaloa,2
23,Ampara,3
23,Trincomalee,0
23,Kurunegala,9
23,Puttalam,12
23,Anuradhapura,6
23,Polonnaruwa,1
23,Badulla,9
23,Monaragala,4
23,Ratnapura,12
23,Kegalle,6
23,Kalmune,5
24,Colombo,34
24,Gampaha,39
24,Kalutara,18
24,Kandy,9
24,Matale,4
24,NuwaraEliya,6
24,Galle,10
24,Hambantota,0
24,Matara,3
24,Jaffna,9
24,Kilinochchi,2
24,Mannar,2
24,Vavuniya,0
24,Mullaitivu,0
24,Batticaloa,4
24,Ampara,2
24,Trincomalee,10
24,Kurunegala,5
24,Puttalam,0
24,Anuradhapura,4
24,Polonnaruwa,3
24,Badulla,16
24,Monaragala,1
24,Ratnapura,3
24,Kegalle,14
24,Kalmune,3
25,Colombo,32
25,Gampaha,11
25,Kalutara,21
25,Kandy,6
25,Matale,3
25,NuwaraEliya,7
25,Galle,8
25,Hambantota,0
25,Matara,2
25,Jaffna,4
25,Kilinochchi,2
25,Mannar,0
25,Vavuniya,2
25,Mullaitivu,0
25,Batticaloa,3
25,Ampara,1
25,Trincomalee,0
25,Kurunegala,6
25,Puttalam,0
25,Anuradhapura,10
25,Polonnaruwa,2
25,Badulla,6
25,Monaragala,4
25,Ratnapura,10
25,Kegalle,0
25,Kalmune,3
26,Colombo,42
26,Gampaha,27
26,Kalutara,17
26,Kandy,12
26,Matale,7
26,NuwaraEliya,2
26,Galle,3
26,Hambantota,9
26,Matara,1
26,Jaffna,4
26,Kilinochchi,1
26,Mannar,0
26,Vavuniya,1
26,Mullaitivu,0
26,Batticaloa,5
26,Ampara,0
26,Trincomalee,7
26,Kurunegala,5
26,Puttalam,0
26,Anuradhapura,6
26,Polonnaruwa,3
26,Badulla,7
26,Monaragala,2
26,Ratnapura,8
26,Kegalle,12
26,Kalmune,3
27,Colombo,44
27,Gampaha,33
27,Kalutara,5
27,Kandy,7
27,Matale,1
27,NuwaraEliya,8
27,Galle,8
27,Hambantota,5
27,Matara,3
27,Jaffna,3
27,Kilinochchi,1
27,Mannar,1
27,Vavuniya,0
27,Mullaitivu,0
27,Batticaloa,3
27,Ampara,2
27,Trincomalee,4
27,Kurunegala,6
27,Puttalam,9
27,Anuradhapura,4
27,Polonnaruwa,0
27,Badulla,3
27,Monaragala,5
27,Ratnapura,9
27,Kegalle,4
27,Kalmune,1
28,Colombo,40
28,Gampaha,18
28,Kalutara,19
28,Kandy,7
28,Matale,2
28,NuwaraEliya,7
28,Galle,12
28,Hambantota,4
28,Matara,3
28,Jaffna,7
28,Kilinochchi,0
28,Mannar,1
28,Vavuniya,2
28,Mullaitivu,0
28,Batticaloa,3
28,Ampara,0
28,Trincomalee,0
28,Kurunegala,7
28,Puttalam,11
28,Anuradhapura,13
28,Polonnaruwa,1
28,Badulla,2
28,Monaragala,7
28,Ratnapura,6
28,Kegalle,6
28,Kalmune,1
29,Colombo,40
29,Gampaha,17
29,Kalutara,4
29,Kandy,7
29,Matale,0
29,NuwaraEliya,5
29,Galle,7
29,Hambantota,0
29,Matara,0
29,Jaffna,1
29,Kilinochchi,0
29,Mannar,0
29,Vavuniya,5
29,Mullaitivu,1
29,Batticaloa,0
29,Ampara,1
29,Trincomalee,0
29,Kurunegala,10
29,Puttalam,0
29,Anuradhapura,7
29,Polonnaruwa,2
29,Badulla,6
29,Monaragala,0
29,Ratnapura,10
29,Kegalle,4
29,Kalmune,1
30,Colombo,38
30,Gampaha,41
30,Kalutara,9
30,Kandy,14
30,Matale,0
30,NuwaraEliya,4
30,Galle,16
30,Hambantota,5
30,Matara,7
30,Jaffna,5
30,Kilinochchi,0
30,Mannar,5
30,Vavuniya,0
30,Mullaitivu,2
30,Batticaloa,0
30,Ampara,0
30,Trincomalee,9
30,Kurunegala,9
30,Puttalam,1
30,Anuradhapura,7
30,Polonnaruwa,1
30,Badulla,5
30,Monaragala,6
30,Ratnapura,14
30,Kegalle,3
30,Kalmune,5
31,Colombo,51
31,Gampaha,34
31,Kalutara,10
31,Kandy,6
31,Matale,11
31,NuwaraEliya,3
31,Galle,7
31,Hambantota,3
31,Matara,5
31,Jaffna,8
31,Kilinochchi,0
31,Mannar,0
31,Vavuniya,0
31,Mullaitivu,0
31,Batticaloa,7
31,Ampara,1
31,Trincomalee,8
31,Kurunegala,6
31,Puttalam,3
31,Anuradhapura,5
31,Polonnaruwa,6
31,Badulla,10
31,Monaragala,1
31,Ratnapura,8
31,Kegalle,6
31,Kalmune,2
32,Colombo,33
32,Gampaha,19
32,Kalutara,7
32,Kandy,11
32,Matale,0
32,NuwaraEliya,4
32,Galle,9
32,Hambantota,12
32,Matara,0
32,Jaffna,3
32,Kilinochchi,2
32,Mannar,8
32,Vavuniya,5
32,Mullaitivu,0
32,Batticaloa,2
32,Ampara,1
32,Trincomalee,0
32,Kurunegala,7
32,Puttalam,13
32,Anuradhapura,17
32,Polonnaruwa,6
32,Badulla,8
32,Monaragala,8
32,Ratnapura,9
32,Kegalle,3
32,Kalmune,3
33,Colombo,52
33,Gampaha,14
33,Kalutara,0
33,Kandy,8
33,Matale,5
33,NuwaraEliya,9
33,Galle,12
33,Hambantota,5
33,Matara,12
33,Jaffna,8
33,Kilinochchi,2
33,Mannar,0
33,Vavuniya,0
33,Mullaitivu,0
33,Batticaloa,1
33,Ampara,4
33,Trincomalee,0
33,Kurunegala,8
33,Puttalam,6
33,Anuradhapura,12
33,Polonnaruwa,1
33,Badulla,6
33,Monaragala,6
33,Ratnapura,7
33,Kegalle,3
33,Kalmune,4
34,Colombo,39
34,Gampaha,30
34,Kalutara,9
34,Kandy,21
34,Matale,3
34,NuwaraEliya,10
34,Galle,15
34,Hambantota,0
34,Matara,0
34,Jaffna,1
34,Kilinochchi,0
34,Mannar,0
34,Vavuniya,0
34,Mullaitivu,0
34,Batticaloa,6
34,Ampara,0
34,Trincomalee,0
34,Kurunegala,8
34,Puttalam,0
34,Anuradhapura,2
34,Polonnaruwa,1
34,Badulla,8
34,Monaragala,5
34,Ratnapura,4
34,Kegalle,4
34,Kalmune,2
35,Colombo,37
35,Gampaha,27
35,Kalutara,5
35,Kandy,11
35,Matale,2
35,NuwaraEliya,6
35,Galle,15
35,Hambantota,0
35,Matara,4
35,Jaffna,4
35,Kilinochchi,1
35,Mannar,0
35,Vavuniya,1
35,Mullaitivu,0
35,Batticaloa,2
35,Ampara,1
35,Trincomalee,0
35,Kurunegala,8
35,Puttalam,0
35,Anuradhapura,7
35,Polonnaruwa,3
35,Badulla,6
35,Monaragala,6
35,Ratnapura,5
35,Kegalle,6
35,Kalmune,2
36,Colombo,38
36,Gampaha,32
36,Kalutara,11
36,Kandy,8
36,Matale,3
36,NuwaraEliya,3
36,Galle,8
36,Hambantota,0
36,Matara,2
36,Jaffna,4
36,Kilinochchi,0
36,Mannar,0
36,Vavuniya,1
36,Mullaitivu,3
36,Batticaloa,2
36,Ampara,3
36,Trincomalee,0
36,Kurunegala,5
36,Puttalam,1
36,Anuradhapura,8
36,Polonnaruwa,0
36,Badulla,4
36,Monaragala,1
36,Ratnapura,5
36,Kegalle,8
36,Kalmune,2
37,Colombo,44
37,Gampaha,28
37,Kalutara,13
37,Kandy,8
37,Matale,2
37,NuwaraEliya,4
37,Galle,11
37,Hambantota,0
37,Matara,7
37,Jaffna,2
37,Kilinochchi,2
37,Mannar,0
37,Vavuniya,2
37,Mullaitivu,1
37,Batticaloa,0
37,Ampara,0
37,Trincomalee,0
37,Kurunegala,8
37,Puttalam,0
37,Anuradhapura,9
37,Polonnaruwa,0
37,Badulla,9
37,Monaragala,3
37,Ratnapura,3
37,Kegalle,2
37,Kalmune,4
38,Colombo,44
38,Gampaha,17
38,Kalutara,34
38,Kandy,16
38,Matale,1
38,NuwaraEliya,5
38,Galle,16
38,Hambantota,1
38,Matara,1
38,Jaffna,1
38,Kilinochchi,0
38,Mannar,2
38,Vavuniya,1
38,Mullaitivu,0
38,Batticaloa,2
38,Ampara,0
38,Trincomalee,0
38,Kurunegala,12
38,Puttalam,0
38,Anuradhapura,6
38,Polonnaruwa,1
38,Badulla,5
38,Monaragala,4
38,Ratnapura,10
38,Kegalle,23
38,Kalmune,2
39,Colombo,47
39,Gampaha,21
39,Kalutara,9
39,Kandy,9
39,Matale,3
39,NuwaraEliya,1
39,Galle,19
39,Hambantota,4
39,Matara,3
39,Jaffna,5
39,Kilinochchi,0
39,Mannar,0
39,Vavuniya,2
39,Mullaitivu,0
39,Batticaloa,7
39,Ampara,1
39,Trincomalee,1
39,Kurunegala,10
39,Puttalam,0
39,Anuradhapura,6
39,Polonnaruwa,2
39,Badulla,1
39,Monaragala,4
39,Ratnapura,9
39,Kegalle,1
39,Kalmune,6
40,Colombo,44
40,Gampaha,6
40,Kalutara,8
40,Kandy,11
40,Matale,4
40,NuwaraEliya,11
40,Galle,13
40,Hambantota,5
40,Matara,9
40,Jaffna,3
40,Kilinochchi,2
40,Mannar,0
40,Vavuniya,3
40,Mullaitivu,0
40,Batticaloa,2
40,Ampara,4
40,Trincomalee,10
40,Kurunegala,7
40,Puttalam,15
40,Anuradhapura,6
40,Polonnaruwa,0
40,Badulla,6
40,Monaragala,1
40,Ratnapura,7
40,Kegalle,12
40,Kalmune,4
41,Colombo,46
41,Gampaha,48
41,Kalutara,9
41,Kandy,5
41,Matale,5
41,NuwaraEliya,5
41,Galle,7
41,Hambantota,1
41,Matara,4
41,Jaffna,7
41,Kilinochchi,1
41,Mannar,0
41,Vavuniya,3
41,Mullaitivu,3
41,Batticaloa,4
41,Ampara,1
41,Trincomalee,0
41,Kurunegala,10
41,Puttalam,11
41,Anuradhapura,7
41,Polonnaruwa,6
41,Badulla,3
41,Monaragala,5
41,Ratnapura,3
41,Kegalle,6
41,Kalmune,6
42,Colombo,39
42,Gampaha,15
42,Kalutara,10
42,Kandy,11
42,Matale,3
42,NuwaraEliya,10
42,Galle,6
42,Hambantota,3
42,Matara,5
42,Jaffna,2
42,Kilinochchi,0
42,Mannar,0
42,Vavuniya,0
42,Mullaitivu,1
42,Batticaloa,1
42,Ampara,0
42,Trincomalee,5
42,Kurunegala,5
42,Puttalam,6
42,Anuradhapura,5
42,Polonnaruwa,0
42,Badulla,2
42,Monaragala,0
42,Ratnapura,4
42,Kegalle,5
42,Kalmune,3
43,Colombo,47
43,Gampaha,24
43,Kalutara,19
43,Kandy,15
43,Matale,2
43,NuwaraEliya,3
43,Galle,11
43,Hambantota,4
43,Matara,3
43,Jaffna,6
43,Kilinochchi,1
43,Mannar,0
43,Vavuniya,1
43,Mullaitivu,0
43,Batticaloa,2
43,Ampara,0
43,Trincomalee,15
43,Kurunegala,13
43,Puttalam,4
43,Anuradhapura,6
43,Polonnaruwa,5
43,Badulla,1
43,Monaragala,0
43,Ratnapura,10
43,Kegalle,5
43,Kalmune,3
44,Colombo,43
44,Gampaha,20
44,Kalutara,0
44,Kandy,14
44,Matale,1
44,NuwaraEliya,10
44,Galle,10
44,Hambantota,1
44,Matara,1
44,Jaffna,0
44,Kilinochchi,0
44,Mannar,2
44,Vavuniya,0
44,Mullaitivu,0
44,Batticaloa,1
44,Ampara,4
44,Trincomalee,0
44,Kurunegala,5
44,Puttalam,2
44,Anuradhapura,5
44,Polonnaruwa,2
44,Badulla,7
44,Monaragala,2
44,Ratnapura,9
44,Kegalle,1
44,Kalmune,2
45,Colombo,40
45,Gampaha,27
45,Kalutara,16
45,Kandy,17
45,Matale,1
45,NuwaraEliya,5
45,Galle,8
45,Hambantota,1
45,Matara,1
45,Jaffna,3
45,Kilinochchi,1
45,Mannar,1
45,Vavuniya,1
45,Mullaitivu,2
45,Batticaloa,2
45,Ampara,2
45,Trincomalee,1
45,Kurunegala,13
45,Puttalam,3
45,Anuradhapura,4
45,Polonnaruwa,1
45,Badulla,4
45,Monaragala,7
45,Ratnapura,8
45,Kegalle,9
45,Kalmune,6
46,Colombo,
46,Gampaha,
46,Kalutara,
46,Kandy,
46,Matale,
46,NuwaraEliya,
46,Galle,
46,Hambantota,
46,Matara,
46,Jaffna,
46,Kilinochchi,
46,Mannar,
46,Vavuniya,
46,Mullaitivu,
46,Batticaloa,
46,Ampara,
46,Trincomalee,
46,Kurunegala,
46,Puttalam,
46,Anuradhapura,
46,Polonnaruwa,
46,Badulla,
46,Monaragala,
46,Ratnapura,
46,Kegalle,
46,Kalmune,
47,Colombo,
47,Gampaha,
47,Kalutara,
47,Kandy,
47,Matale,
47,NuwaraEliya,
47,Galle,
47,Hambantota,
47,Matara,
47,Jaffna,
47,Kilinochchi,
47,Mannar,
47,Vavuniya,
47,Mullaitivu,
47,Batticaloa,
47,Ampara,
47,Trincomalee,
47,Kurunegala,
47,Puttalam,
47,Anuradhapura,
47,Polonnaruwa,
47,Badulla,
47,Monaragala,
47,Ratnapura,
47,Kegalle,
47,Kalmune,
48,Colombo,
48,Gampaha,
48,Kalutara,
48,Kandy,
48,Matale,
48,NuwaraEliya,
48,Galle,
48,Hambantota,
48,Matara,
48,Jaffna,
48,Kilinochchi,
48,Mannar,
48,Vavuniya,
48,Mullaitivu,
48,Batticaloa,
48,Ampara,
48,Trincomalee,
48,Kurunegala,
48,Puttalam,
48,Anuradhapura,
48,Polonnaruwa,
48,Badulla,
48,Monaragala,
48,Ratnapura,
48,Kegalle,
48,Kalmune,
49,Colombo,
49,Gampaha,
49,Kalutara,
49,Kandy,
49,Matale,
49,NuwaraEliya,
49,Galle,
49,Hambantota,
49,Matara,
49,Jaffna,
49,Kilinochchi,
49,Mannar,
49,Vavuniya,
49,Mullaitivu,
49,Batticaloa,
49,Ampara,
49,Trincomalee,
49,Kurunegala,
49,Puttalam,
49,Anuradhapura,
49,Polonnaruwa,
49,Badulla,
49,Monaragala,
49,Ratnapura,
49,Kegalle,
49,Kalmune,
50,Colombo,
50,Gampaha,
50,Kalutara,
50,Kandy,
50,Matale,
50,NuwaraEliya,
50,Galle,
50,Hambantota,
50,Matara,
50,Jaffna,
50,Kilinochchi,
50,Mannar,
50,Vavuniya,
50,Mullaitivu,
50,Batticaloa,
50,Ampara,
50,Trincomalee,
50,Kurunegala,
50,Puttalam,
50,Anuradhapura,
50,Polonnaruwa,
50,Badulla,
50,Monaragala,
50,Ratnapura,
50,Kegalle,
50,Kalmune,
51,Colombo,
51,Gampaha,
51,Kalutara,
51,Kandy,
51,Matale,
51,NuwaraEliya,
51,Galle,
51,Hambantota,
51,Matara,
51,Jaffna,
51,Kilinochchi,
51,Mannar,
51,Vavuniya,
51,Mullaitivu,
51,Batticaloa,
51,Ampara,
51,Trincomalee,
51,Kurunegala,
51,Puttalam,
51,Anuradhapura,
51,Polonnaruwa,
51,Badulla,
51,Monaragala,
51,Ratnapura,
51,Kegalle,
51,Kalmune,
